id,user,uid,version,changeset,timestamp
5391952,Brett_Ham,3735764,9,40512194,2016-07-06T00:30:44Z
5391965,TheDutchMan13,1330847,16,49235972,2017-06-04T08:19:08Z
5391966,TheDutchMan13,1330847,11,49235972,2017-06-04T08:19:08Z
5391968,Brett_Ham,3735764,8,40327315,2016-06-27T18:24:23Z
5391980,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:35Z
5391981,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:36Z
5391982,Peter Dobratz,81676,10,40130018,2016-06-19T08:04:40Z
5391984,cowdog,3125856,11,54899242,2017-12-25T02:57:20Z
5391987,Brett_Ham,3735764,9,40329727,2016-06-27T20:11:19Z
5391989,TheDutchMan13,1330847,12,49235972,2017-06-04T08:19:10Z
5391991,TheDutchMan13,1330847,9,49235972,2017-06-04T08:19:10Z
5391992,Brett_Ham,3735764,7,39789690,2016-06-03T23:44:44Z
5391994,Brett_Ham,3735764,13,40005310,2016-06-13T23:11:16Z
5391995,TheDutchMan13,1330847,8,49235972,2017-06-04T08:19:10Z
5391996,TheDutchMan13,1330847,9,49235972,2017-06-04T08:19:10Z
5392008,TheDutchMan13,1330847,8,49235972,2017-06-04T08:19:11Z
5392025,Peter Dobratz,81676,11,40172079,2016-06-21T05:24:13Z
5392036,Peter Dobratz,81676,19,40130018,2016-06-19T08:03:25Z
5392039,Brett_Ham,3735764,9,40002368,2016-06-13T20:49:55Z
5392047,Brett_Ham,3735764,10,40240099,2016-06-23T17:34:37Z
5392065,Brett_Ham,3735764,15,39873545,2016-06-07T23:10:34Z
5392072,TheDutchMan13,1330847,14,49235972,2017-06-04T08:19:14Z
5392073,TheDutchMan13,1330847,10,49235972,2017-06-04T08:19:14Z
5392075,TheDutchMan13,1330847,13,49235972,2017-06-04T08:19:14Z
5392132,TheDutchMan13,1330847,10,49235972,2017-06-04T08:19:19Z
5392138,TheDutchMan13,1330847,11,49235972,2017-06-04T08:19:19Z
5392153,TheDutchMan13,1330847,8,49235972,2017-06-04T08:19:20Z
5392183,Oregonian3,10133700,22,72825151,2019-07-30T18:22:40Z
5392184,TheDutchMan13,1330847,12,49235972,2017-06-04T08:19:21Z
5392196,Brett_Ham,3735764,14,39767903,2016-06-03T00:18:46Z
5392202,Peter Dobratz,81676,7,40130018,2016-06-19T08:03:08Z
5392204,Peter Dobratz,81676,6,40130018,2016-06-19T08:03:08Z
5392224,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:36Z
5392226,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:36Z
5392272,Brett_Ham,3735764,8,40245389,2016-06-23T21:08:23Z
5392274,cowdog,3125856,13,50683035,2017-07-30T01:21:55Z
5392292,TheDutchMan13,1330847,6,49235972,2017-06-04T08:19:27Z
5392311,Brett_Ham,3735764,9,39893690,2016-06-08T20:41:41Z
5392352,Peter Dobratz,81676,10,40122225,2016-06-18T19:30:19Z
5392355,Brett_Ham,3735764,12,39613450,2016-05-27T20:46:35Z
5392362,TheDutchMan13,1330847,9,49235972,2017-06-04T08:19:30Z
5392372,TheDutchMan13,1330847,12,49235972,2017-06-04T08:19:30Z
5392376,TheDutchMan13,1330847,16,49235972,2017-06-04T08:19:31Z
5392377,TheDutchMan13,1330847,10,49235972,2017-06-04T08:19:31Z
5392396,Oregon On Demand,5168497,12,51991403,2017-09-13T04:02:43Z
5392410,TheDutchMan13,1330847,9,49235972,2017-06-04T08:19:33Z
5392412,TheDutchMan13,1330847,8,49235972,2017-06-04T08:19:33Z
5392421,Brett_Ham,3735764,8,40327258,2016-06-27T18:21:46Z
5392422,Brett_Ham,3735764,14,40240099,2016-06-23T17:34:37Z
5392423,Brett_Ham,3735764,9,40242554,2016-06-23T19:06:30Z
5392428,Brett_Ham,3735764,8,48171062,2017-04-26T18:22:40Z
5392431,Brett_Ham,3735764,6,40006315,2016-06-14T01:00:13Z
5392432,Peter Dobratz,81676,7,40130018,2016-06-19T08:03:53Z
5392441,cowdog,3125856,12,50683035,2017-07-30T01:21:55Z
5392452,Brett_Ham,3735764,9,40239928,2016-06-23T17:26:36Z
5392465,Brett_Ham,3735764,12,48170176,2017-04-26T17:47:23Z
5392471,Peter Dobratz,81676,13,40142300,2016-06-19T19:13:24Z
5392474,TheDutchMan13,1330847,11,49235972,2017-06-04T08:19:37Z
5392490,Brett_Ham,3735764,14,40326930,2016-06-27T18:03:42Z
5392491,baradam,331031,10,42484660,2016-09-28T04:03:53Z
5392492,Brett_Ham,3735764,11,40241570,2016-06-23T18:31:24Z
5392494,Brett_Ham,3735764,8,40331738,2016-06-27T21:51:29Z
5392521,TheDutchMan13,1330847,10,49235972,2017-06-04T08:19:38Z
5392531,cowdog,3125856,12,50683035,2017-07-30T01:21:55Z
5392539,Brett_Ham,3735764,8,40242554,2016-06-23T19:06:31Z
5392567,Peter Dobratz,81676,8,40130018,2016-06-19T08:04:44Z
5392581,thetornado76,1624486,13,71663177,2019-06-27T08:17:09Z
5392586,TheDutchMan13,1330847,13,49235972,2017-06-04T08:19:41Z
5392595,TheDutchMan13,1330847,10,49235972,2017-06-04T08:19:42Z
5392596,TheDutchMan13,1330847,8,49235972,2017-06-04T08:19:42Z
5392606,Peter Dobratz,81676,11,40162941,2016-06-20T17:49:50Z
5392607,Peter Dobratz,81676,11,40162941,2016-06-20T17:49:50Z
5392608,Peter Dobratz,81676,8,40130018,2016-06-19T08:04:28Z
5392613,Brett_Ham,3735764,10,40327315,2016-06-27T18:24:22Z
5392617,TheDutchMan13,1330847,11,49235972,2017-06-04T08:19:44Z
5392623,TheDutchMan13,1330847,12,49235972,2017-06-04T08:19:44Z
5392640,Oregon On Demand,5168497,47,51690171,2017-09-03T11:11:58Z
5392643,Peter Dobratz,81676,43,40172079,2016-06-21T05:24:15Z
5392651,Oregonian3,10133700,39,72033773,2019-07-09T01:25:39Z
5392674,Brett_Ham,3735764,7,40327000,2016-06-27T18:08:05Z
5392675,Brett_Ham,3735764,9,40331738,2016-06-27T21:51:28Z
5392676,Brett_Ham,3735764,8,40331393,2016-06-27T21:34:46Z
5392682,cowdog,3125856,10,50683035,2017-07-30T01:21:55Z
5392707,Brett_Ham,3735764,9,40244782,2016-06-23T20:38:12Z
5392717,Oregonian3,10133700,37,72789567,2019-07-29T23:16:32Z
5392726,Brett_Ham,3735764,8,40240038,2016-06-23T17:31:45Z
5392738,Brett_Ham,3735764,15,48172361,2017-04-26T19:07:50Z
5392747,TheDutchMan13,1330847,13,49235972,2017-06-04T08:19:50Z
5392748,Oregonian3,10133700,18,72025046,2019-07-08T17:55:06Z
5392751,Brett_Ham,3735764,9,40326930,2016-06-27T18:03:42Z
5392772,Peter Dobratz,81676,10,40130018,2016-06-19T08:03:02Z
5392776,TheDutchMan13,1330847,7,49235972,2017-06-04T08:19:52Z
5392787,TheDutchMan13,1330847,12,49235972,2017-06-04T08:19:53Z
5392801,Peter Dobratz,81676,9,40122225,2016-06-18T19:29:42Z
5392809,baradam,331031,10,42484660,2016-09-28T04:03:56Z
5392810,Brett_Ham,3735764,9,40239895,2016-06-23T17:25:28Z
5392812,Brett_Ham,3735764,8,40244782,2016-06-23T20:38:12Z
5392813,Brett_Ham,3735764,11,40327730,2016-06-27T18:40:24Z
5392830,baradam,331031,8,42484660,2016-09-28T04:03:57Z
5392843,Oregonian3,10133700,25,72473139,2019-07-21T03:29:30Z
5392856,Peter Dobratz,81676,12,40172079,2016-06-21T05:25:18Z
5392866,Brett_Ham,3735764,8,40327258,2016-06-27T18:21:47Z
5392889,Oregonian3,10133700,40,72033773,2019-07-09T01:25:39Z
5392898,Brett_Ham,3735764,24,40286257,2016-06-25T18:01:39Z
5392899,Peter Dobratz,81676,13,40126531,2016-06-19T02:29:08Z
5392917,TheDutchMan13,1330847,6,49235972,2017-06-04T08:20:00Z
5392929,Brett_Ham,3735764,15,39615976,2016-05-27T23:46:06Z
5392972,TheDutchMan13,1330847,11,49235972,2017-06-04T08:20:02Z
5392996,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:03Z
5393000,payelgh,8683377,19,72334722,2019-07-17T07:53:45Z
5393006,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:03Z
5393033,Peter Dobratz,81676,9,40162941,2016-06-20T17:49:54Z
5393036,Brett_Ham,3735764,14,40329986,2016-06-27T20:24:37Z
5393039,thetornado76,1624486,20,71663177,2019-06-27T08:17:09Z
5393063,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:06Z
5393070,Brett_Ham,3735764,18,40512264,2016-07-06T00:41:53Z
5393072,Brett_Ham,3735764,17,40329578,2016-06-27T20:02:31Z
5393075,Brett_Ham,3735764,10,40239928,2016-06-23T17:26:36Z
5393091,TheDutchMan13,1330847,10,49235972,2017-06-04T08:20:07Z
5393093,Peter Dobratz,81676,9,40122225,2016-06-18T19:30:17Z
5393094,Brett_Ham,3735764,13,40326396,2016-06-27T17:33:17Z
5393145,TheDutchMan13,1330847,13,49235972,2017-06-04T08:20:10Z
5393146,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:10Z
5393168,Peter Dobratz,81676,7,40172079,2016-06-21T05:24:41Z
5393188,cowdog,3125856,10,46856562,2017-03-15T00:52:52Z
5393209,Peter Dobratz,81676,15,40172079,2016-06-21T05:24:21Z
5393219,Oregonian3,10133700,18,72443938,2019-07-19T19:27:59Z
5393221,Peter Dobratz,81676,57,40172079,2016-06-21T05:25:04Z
5393237,Brett_Ham,3735764,9,40551146,2016-07-07T18:38:18Z
5393243,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:14Z
5393261,Brett_Ham,3735764,8,40512194,2016-07-06T00:30:44Z
5393268,Oregonian3,10133700,42,72033773,2019-07-09T01:25:39Z
5393270,baradam,331031,17,48146116,2017-04-26T01:28:42Z
5393292,Brett_Ham,3735764,9,39614916,2016-05-27T22:16:33Z
5393315,Peter Dobratz,81676,6,40172079,2016-06-21T05:24:59Z
5393351,Brett_Ham,3735764,16,39700000,2016-05-31T23:33:01Z
5393375,TheDutchMan13,1330847,7,49235972,2017-06-04T08:20:19Z
5393378,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:19Z
5393379,TheDutchMan13,1330847,10,49235972,2017-06-04T08:20:19Z
5393431,Peter Dobratz,81676,14,40172079,2016-06-21T05:24:41Z
5393438,Brett_Ham,3735764,10,40326954,2016-06-27T18:05:20Z
5393449,lukeb,1961229,13,51390277,2017-08-23T21:59:43Z
5393451,Peter Dobratz,81676,10,40172079,2016-06-21T05:25:19Z
5393456,cowdog,3125856,11,42017380,2016-09-09T05:33:01Z
5393476,Brett_Ham,3735764,9,40286257,2016-06-25T18:01:40Z
5393477,Peter Dobratz,81676,12,40172079,2016-06-21T05:25:08Z
5393482,TheDutchMan13,1330847,12,49235972,2017-06-04T08:20:24Z
5393483,Brett_Ham,3735764,12,40244782,2016-06-23T20:38:12Z
5393486,cowdog,3125856,27,50676763,2017-07-29T17:21:29Z
5393487,Brett_Ham,3735764,14,40242554,2016-06-23T19:06:32Z
5393488,Brett_Ham,3735764,10,40286198,2016-06-25T17:58:20Z
5393523,Peter Dobratz,81676,12,40172079,2016-06-21T05:24:22Z
5393530,Peter Dobratz,81676,7,40172079,2016-06-21T05:25:31Z
5393533,roadgeek99,1442206,7,44858837,2017-01-02T23:32:22Z
5393537,Peter Dobratz,81676,8,40126531,2016-06-19T02:29:11Z
5393539,Peter Dobratz,81676,12,40130018,2016-06-19T08:02:59Z
5393540,Peter Dobratz,81676,8,40130018,2016-06-19T08:02:59Z
5393544,TheDutchMan13,1330847,10,49235972,2017-06-04T08:20:26Z
5393560,thetornado76,1624486,13,71663177,2019-06-27T08:17:09Z
5393561,thetornado76,1624486,13,71663177,2019-06-27T08:17:09Z
5393562,TheDutchMan13,1330847,14,49235972,2017-06-04T08:20:27Z
5393575,TheDutchMan13,1330847,15,49235972,2017-06-04T08:20:27Z
5393589,Peter Dobratz,81676,51,60022720,2018-06-20T20:54:05Z
5393601,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:28Z
5393625,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:29Z
5393661,TheDutchMan13,1330847,16,49235972,2017-06-04T08:20:31Z
5393739,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:33Z
5393761,TheDutchMan13,1330847,12,49235972,2017-06-04T08:20:33Z
5393789,emem,399776,16,48630854,2017-05-12T18:04:59Z
5393802,Brett_Ham,3735764,9,40326427,2016-06-27T17:34:42Z
5393828,TheDutchMan13,1330847,12,49235972,2017-06-04T08:20:36Z
5393830,Oregonian3,10133700,34,72825151,2019-07-30T18:22:40Z
5393831,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:36Z
5393859,Oregon On Demand,5168497,18,51869119,2017-09-09T04:26:58Z
5393871,cowdog,3125856,10,50683035,2017-07-30T01:21:56Z
5393878,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:39Z
5393888,cowdog,3125856,16,42017380,2016-09-09T05:33:00Z
5393894,Oregonian3,10133700,33,72825151,2019-07-30T18:22:40Z
5393899,Peter Dobratz,81676,10,40172079,2016-06-21T05:24:36Z
5393901,Brett_Ham,3735764,15,61420482,2018-08-07T03:37:12Z
5393921,Peter Dobratz,81676,8,40126531,2016-06-19T02:29:32Z
5393933,Brett_Ham,3735764,13,40006180,2016-06-14T00:49:43Z
5393960,Peter Dobratz,81676,12,40130018,2016-06-19T08:04:41Z
5393966,Peter Dobratz,81676,14,40130018,2016-06-19T08:03:09Z
5393968,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:41Z
5393970,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:41Z
5394010,Peter Dobratz,81676,8,40130018,2016-06-19T08:04:31Z
5394039,snopas24,5511090,12,52874600,2017-10-13T00:35:35Z
5394094,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:45Z
5394172,Brett_Ham,3735764,17,39785113,2016-06-03T18:29:01Z
5394195,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:33Z
5394209,Brett_Ham,3735764,8,40326449,2016-06-27T17:36:17Z
5394237,hemasvn,9196089,16,65445948,2018-12-13T15:39:13Z
5394248,TheDutchMan13,1330847,11,49235972,2017-06-04T08:20:50Z
5394251,Brett_Ham,3735764,7,40327127,2016-06-27T18:15:01Z
5394256,Peter Dobratz,81676,14,40172507,2016-06-21T06:01:45Z
5394296,Peter Dobratz,81676,14,40172079,2016-06-21T05:25:06Z
5394318,Peter Dobratz,81676,11,40122225,2016-06-18T19:30:20Z
5394351,Brett_Ham,3735764,10,40244051,2016-06-23T20:06:40Z
5394353,Peter Dobratz,81676,22,40172079,2016-06-21T05:24:44Z
5394369,Brett_Ham,3735764,9,40327914,2016-06-27T18:46:51Z
5394372,Peter Dobratz,81676,11,40130018,2016-06-19T08:04:32Z
5394377,Brett_Ham,3735764,5,40006086,2016-06-14T00:41:05Z
5394381,Brett_Ham,3735764,21,40245432,2016-06-23T21:11:00Z
5394383,Oregon On Demand,5168497,28,51657781,2017-09-01T23:05:40Z
5394385,Brett_Ham,3735764,8,40286120,2016-06-25T17:54:40Z
5394386,Oregon On Demand,5168497,18,51657781,2017-09-01T23:05:41Z
5394407,Peter Dobratz,81676,7,40172079,2016-06-21T05:24:22Z
5394420,Peter Dobratz,81676,10,40130018,2016-06-19T08:04:05Z
5394422,cowdog,3125856,10,54899242,2017-12-25T02:57:20Z
5394425,Peter Dobratz,81676,12,40130018,2016-06-19T08:04:06Z
5394443,Brett_Ham,3735764,9,40331738,2016-06-27T21:51:29Z
5394444,Brett_Ham,3735764,15,40331937,2016-06-27T22:01:04Z
5394459,Peter Dobratz,81676,8,40130018,2016-06-19T08:04:23Z
5394479,Peter Dobratz,81676,12,40130018,2016-06-19T08:03:10Z
5394483,Oregon On Demand,5168497,13,51451902,2017-08-26T07:20:26Z
5394489,Peter Dobratz,81676,9,40130018,2016-06-19T08:04:38Z
5394506,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:57Z
5394507,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:58Z
5394511,TheDutchMan13,1330847,9,49235972,2017-06-04T08:20:58Z
5394512,TheDutchMan13,1330847,8,49235972,2017-06-04T08:20:58Z
5394515,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:03Z
5394516,TheDutchMan13,1330847,7,49235972,2017-06-04T08:20:58Z
5394543,Brett_Ham,3735764,15,40002368,2016-06-13T20:49:52Z
5394549,TheDutchMan13,1330847,11,49235972,2017-06-04T08:20:59Z
5394581,TheDutchMan13,1330847,10,49235972,2017-06-04T08:21:02Z
5394586,Peter Dobratz,81676,10,40172079,2016-06-21T05:24:34Z
5394588,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:34Z
5394592,Brett_Ham,3735764,11,40272656,2016-06-24T22:04:19Z
5394620,Brett_Ham,3735764,8,40327914,2016-06-27T18:46:51Z
5394624,Peter Dobratz,81676,15,40172079,2016-06-21T05:24:58Z
5394637,baradam,331031,13,42484660,2016-09-28T04:03:56Z
5394652,Peter Dobratz,81676,17,40126531,2016-06-19T02:29:12Z
5394673,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:18Z
5394675,Peter Dobratz,81676,8,40172079,2016-06-21T05:24:18Z
5394677,Brett_Ham,3735764,9,40286257,2016-06-25T18:01:40Z
5394725,Brett_Ham,3735764,9,40327730,2016-06-27T18:40:24Z
5394728,Peter Dobratz,81676,12,40172079,2016-06-21T05:25:18Z
5394764,Brett_Ham,3735764,9,40330712,2016-06-27T21:00:10Z
5394766,Peter Dobratz,81676,11,40172079,2016-06-21T05:24:44Z
5394780,Brett_Ham,3735764,7,40245432,2016-06-23T21:11:00Z
5394797,Peter Dobratz,81676,9,40122225,2016-06-18T19:30:15Z
5394802,Peter Dobratz,81676,13,40122225,2016-06-18T19:30:15Z
5394804,Brett_Ham,3735764,13,40327315,2016-06-27T18:24:23Z
5394829,Brett_Ham,3735764,10,40331937,2016-06-27T22:01:05Z
5394852,Peter Dobratz,81676,7,40172079,2016-06-21T05:24:46Z
5394876,Brett_Ham,3735764,10,40327315,2016-06-27T18:24:22Z
5394877,Brett_Ham,3735764,9,40327315,2016-06-27T18:24:22Z
5394882,Peter Dobratz,81676,10,40172079,2016-06-21T05:25:17Z
5394901,baradam,331031,10,42067925,2016-09-10T21:57:40Z
5394916,Brett_Ham,3735764,12,40241360,2016-06-23T18:24:17Z
5394983,cowdog,3125856,10,49249451,2017-06-04T18:59:37Z
5395012,TheDutchMan13,1330847,11,49235972,2017-06-04T08:21:17Z
5395022,Brett_Ham,3735764,8,40330712,2016-06-27T21:00:10Z
5395067,Brett_Ham,3735764,9,40331393,2016-06-27T21:34:48Z
5395074,TheDutchMan13,1330847,7,49235972,2017-06-04T08:21:20Z
5395103,Oregon On Demand,5168497,16,51869202,2017-09-09T04:38:10Z
5395105,TheDutchMan13,1330847,9,49235972,2017-06-04T08:21:21Z
5395124,Brett_Ham,3735764,7,40326449,2016-06-27T17:36:16Z
5395126,Brett_Ham,3735764,8,40326396,2016-06-27T17:33:16Z
5395170,TheDutchMan13,1330847,11,49235972,2017-06-04T08:21:23Z
5395171,Brett_Ham,3735764,9,40240016,2016-06-23T17:30:38Z
5395202,Brett_Ham,3735764,11,40244782,2016-06-23T20:38:11Z
5395204,Brett_Ham,3735764,11,40327914,2016-06-27T18:46:51Z
5395232,Oregonian3,10133700,19,72025046,2019-07-08T17:55:06Z
5395234,Oregonian3,10133700,18,72443938,2019-07-19T19:27:59Z
5395236,TheDutchMan13,1330847,11,49235972,2017-06-04T08:21:25Z
5395240,TheDutchMan13,1330847,15,49235972,2017-06-04T08:21:25Z
5395244,Brett_Ham,3735764,22,56950968,2018-03-06T22:45:14Z
5395253,_Garrison_,7105697,18,60697591,2018-07-13T19:21:18Z
5395255,Peter Dobratz,81676,11,40162941,2016-06-20T17:49:48Z
5395257,Peter Dobratz,81676,9,40162941,2016-06-20T17:49:49Z
5395300,TheDutchMan13,1330847,7,49235972,2017-06-04T08:21:28Z
5395305,TheDutchMan13,1330847,9,49235972,2017-06-04T08:21:28Z
5395306,thetornado76,1624486,11,71663177,2019-06-27T08:17:09Z
5395307,TheDutchMan13,1330847,7,49235972,2017-06-04T08:21:28Z
5395321,Peter Dobratz,81676,8,40130018,2016-06-19T08:04:35Z
5395322,Brett_Ham,3735764,6,40006315,2016-06-14T01:00:14Z
5395324,Brett_Ham,3735764,5,40006086,2016-06-14T00:41:05Z
5395387,TheDutchMan13,1330847,9,49235972,2017-06-04T08:21:31Z
5395388,Peter Dobratz,81676,12,40122225,2016-06-18T19:30:22Z
5395393,TheDutchMan13,1330847,9,49235972,2017-06-04T08:21:31Z
5395395,TheDutchMan13,1330847,10,49235972,2017-06-04T08:21:31Z
5395398,TheDutchMan13,1330847,13,49235972,2017-06-04T08:21:31Z
5395406,thetornado76,1624486,11,71663177,2019-06-27T08:17:09Z
5395423,TheDutchMan13,1330847,9,49235972,2017-06-04T08:21:32Z
5395450,Brett_Ham,3735764,11,39616141,2016-05-28T00:07:12Z
5395451,Brett_Ham,3735764,12,39616141,2016-05-28T00:07:12Z
5395509,Brett_Ham,3735764,9,40239928,2016-06-23T17:26:37Z
5395513,Brett_Ham,3735764,7,40245432,2016-06-23T21:10:59Z
5395550,Brett_Ham,3735764,21,39785113,2016-06-03T18:29:00Z
5395574,Peter Dobratz,81676,52,40126531,2016-06-19T02:29:28Z
5395575,Brett_Ham,3735764,15,40240207,2016-06-23T17:38:45Z
5395578,Brett_Ham,3735764,26,40240016,2016-06-23T17:30:38Z
5395589,Peter Dobratz,81676,12,53706095,2017-11-12T07:54:32Z
5395608,cowdog,3125856,12,50676763,2017-07-29T17:21:29Z
5395611,Brett_Ham,3735764,12,40286198,2016-06-25T17:58:19Z
5395618,TheDutchMan13,1330847,15,49235972,2017-06-04T08:21:39Z
5395620,TheDutchMan13,1330847,10,49235972,2017-06-04T08:21:39Z
5395622,Brett_Ham,3735764,10,40242317,2016-06-23T18:58:19Z
5395624,Peter Dobratz,81676,11,40126531,2016-06-19T02:29:09Z
5395628,Peter Dobratz,81676,17,40172079,2016-06-21T05:24:18Z
5395631,Peter Dobratz,81676,10,40126531,2016-06-19T02:29:09Z
5395667,Peter Dobratz,81676,10,40172079,2016-06-21T05:24:20Z
5395698,Tom_Holland,574654,16,56045304,2018-02-04T04:53:29Z
5395712,TheDutchMan13,1330847,7,49235972,2017-06-04T08:21:41Z
5395740,Oregon On Demand,5168497,18,51869339,2017-09-09T04:57:56Z
5395741,Brett_Ham,3735764,11,49509286,2017-06-13T19:02:20Z
5395749,Brett_Ham,3735764,11,39615976,2016-05-27T23:46:08Z
5395753,MapperMudkip,8420564,13,65897608,2018-12-30T20:50:49Z
5395782,Brett_Ham,3735764,12,40242554,2016-06-23T19:06:31Z
5395785,TheDutchMan13,1330847,8,49235972,2017-06-04T08:21:45Z
5395801,Brett_Ham,3735764,9,40327127,2016-06-27T18:15:01Z
5395808,Brett_Ham,3735764,8,40327258,2016-06-27T18:21:45Z
5395827,TheDutchMan13,1330847,11,49235972,2017-06-04T08:21:46Z
5395829,TheDutchMan13,1330847,11,49235972,2017-06-04T08:21:47Z
5395835,TheDutchMan13,1330847,12,49235972,2017-06-04T08:21:47Z
5395840,TheDutchMan13,1330847,7,49235972,2017-06-04T08:21:48Z
5395849,TheDutchMan13,1330847,9,49235972,2017-06-04T08:21:48Z
5395850,Peter Dobratz,81676,10,40122225,2016-06-18T19:30:19Z
5395851,Peter Dobratz,81676,14,40122225,2016-06-18T19:30:18Z
5395853,Peter Dobratz,81676,12,40172507,2016-06-21T06:01:46Z
5395854,Peter Dobratz,81676,10,40172507,2016-06-21T06:01:45Z
5395855,Peter Dobratz,81676,11,40172079,2016-06-21T05:25:07Z
5395856,Peter Dobratz,81676,10,40172507,2016-06-21T06:01:45Z
5395925,TheDutchMan13,1330847,11,49235972,2017-06-04T08:21:50Z
5395927,Brett_Ham,3735764,23,39699773,2016-05-31T23:04:41Z
5395928,Brett_Ham,3735764,9,40002368,2016-06-13T20:49:51Z
5395930,Peter Dobratz,81676,8,40122225,2016-06-18T19:29:25Z
5395980,Peter Dobratz,81676,12,40130018,2016-06-19T08:04:32Z
5395982,Peter Dobratz,81676,20,40122225,2016-06-18T19:29:25Z
5395986,Brett_Ham,3735764,14,40286219,2016-06-25T17:59:44Z
5395998,TheDutchMan13,1330847,17,49235972,2017-06-04T08:21:53Z
5396000,Peter Dobratz,81676,12,40172079,2016-06-21T05:24:39Z
5396004,Brett_Ham,3735764,26,39700000,2016-05-31T23:33:03Z
5396007,neiljp,605122,22,50317073,2017-07-16T03:28:30Z
5396008,Brett_Ham,3735764,11,40240099,2016-06-23T17:34:38Z
5396013,Peter Dobratz,81676,15,40126531,2016-06-19T02:29:05Z
5396028,TheDutchMan13,1330847,12,49235972,2017-06-04T08:21:54Z
5396035,Peter Dobratz,81676,11,40452722,2016-07-03T07:17:56Z
5396042,TheDutchMan13,1330847,10,49235972,2017-06-04T08:21:55Z
5396043,michaeldowney,7675409,14,69213125,2019-04-14T20:35:01Z
5396046,Meredith Rider,4048171,12,41292240,2016-08-06T19:02:05Z
5396049,TheDutchMan13,1330847,8,49235972,2017-06-04T08:21:55Z
5396052,Brett_Ham,3735764,11,40286120,2016-06-25T17:54:39Z
5396055,Peter Dobratz,81676,11,40172079,2016-06-21T05:24:59Z
5396058,Peter Dobratz,81676,9,40172507,2016-06-21T06:01:46Z
5396091,Peter Dobratz,81676,11,40172079,2016-06-21T05:25:12Z
5396197,Oregonian3,10133700,37,72789567,2019-07-29T23:16:32Z
5396253,Peter Dobratz,81676,13,40130018,2016-06-19T08:03:24Z
5396258,Peter Dobratz,81676,37,43689628,2016-11-16T05:48:10Z
5396259,Peter Dobratz,81676,15,40130018,2016-06-19T08:04:41Z
5396262,Peter Dobratz,81676,8,40126531,2016-06-19T02:29:46Z
5396263,Brett_Ham,3735764,11,40240038,2016-06-23T17:31:45Z
5396272,Brett_Ham,3735764,14,41399043,2016-08-11T22:04:59Z
